"subject","predicate","object"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/Associate109816771"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/Astronomer109818343"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/Believer109847727"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/Benefactor109608709"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/CausalAgent100007347"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/Colleague109935990"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/Communicator109610660"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/Cosmologist109819667"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/Creator109614315"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/DisplacedPerson110017890"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/Educator110045713"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/Emigrant110051975"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/Examiner110068234"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/Exile110071332"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/GoodPerson110138767"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/Honoree110183757"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/Humanitarian110191613"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/Inquirer110207831"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/Intellectual109621545"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/Inventor110214637"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/Laureate110249011"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/Leader109623038"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/LivingThing100004258"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/Migrant110314952"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/Object100002684"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/Organism100004475"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/Pacifist110390199"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/Pantheist110396594"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/Peer109626238"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/Person100007846"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/Philosopher110423589"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/PhysicalEntity100001930"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/Physicist110428004"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/Politician110450303"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/Professional110480253"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/Recipient109627906"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/Refugee110516016"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/ReligiousPerson109628382"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/Scholar110557854"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/Scientist110560637"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/Socialist110618848"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/Speaker110630188"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/Traveler109629752"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/Whole100003553"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/Wikicat19th-centuryGermanPeople"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/Wikicat20th-centuryAmericanWriters"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/Wikicat20th-centuryAstronomers"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/Wikicat20th-centuryGermanWriters"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/Wikicat20th-centuryPhysicists"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatAgnostics"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatAmericanAcademics"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatAmericanAgnostics"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatAmericanHumanitarians"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatAmericanInventors"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatAmericanNobelLaureates"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatAmericanPeople"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatAmericanPeopleOfSwiss-JewishDescent"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatAmericanPhilosophers"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatAmericanPhysicists"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatAmericanSocialists"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatAmericanWriters"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatAustrianPeople"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatCosmologists"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatETHZurichAlumni"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatFellowsOfTheGermanAcademyOfSciencesLeopoldina"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatGermanAcademics"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatGermanEmigrantsToSwitzerland"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatGermanInventors"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatGermanNobelLaureates"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatGermanPhilosophers"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatGermanPhysicists"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatGermanSocialists"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatGermanWriters"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatInventors"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatJewishAgnostics"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatJewishAmericanScientists"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatJewishAmericanWriters"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatJewishPhilosophers"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatJewishPhysicists"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatJewishScientists"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatNobelLaureatesInPhysics"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatNonviolenceAdvocates"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatPacifists"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatPantheists"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatPatentExaminers"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatPeopleFromBerlin"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatPeopleFromBern"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatPeopleFromMunich"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatPeopleFromPrinceton,NewJersey"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatPeopleFromTheKingdomOfWürttemberg"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatPeopleFromUlm"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatPeopleFromWinterthur"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatPeopleFromZürich"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatPeopleWithAcquiredAustria-HungaryCitizenship"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatPeopleWithAcquiredSwissCitizenship"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatPhilosophersOfScience"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatRefugees"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatScienceWriters"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatStatelessPeople"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatSwissAcademics"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatSwissAgnostics"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatSwissEmigrantsToTheUnitedStates"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatSwissNobelLaureates"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatSwissPeople"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatSwissPhilosophers"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatSwissPhysicists"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatSwissSocialists"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatSwissWriters"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/WikicatTheoreticalPhysicists"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/Writer110794014"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/YagoLegalActor"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/YagoLegalActorGeo"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/ontology/Animal"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/ontology/Eukaryote"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/ontology/Person"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/ontology/Species"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://schema.org/Person"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#Thing"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.wikidata.org/entity/Q19088"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.wikidata.org/entity/Q215627"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.wikidata.org/entity/Q5"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.wikidata.org/entity/Q729"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.wikidata.org/entity/Q901"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://xmlns.com/foaf/0.1/Person"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/2000/01/rdf-schema#comment","Albert Einstein ( EYEN-styne; German: [ˈalbɛʁt ˈʔaɪnʃtaɪn] (listen); 14 March 1879 – 18 April 1955) was a German-born theoretical physicist, widely acknowledged to be one of the greatest physicists of all time. Einstein is known for developing the theory of relativity, but he also made important contributions to the development of the theory of quantum mechanics. Relativity and quantum mechanics are together the two pillars of modern physics."
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/2000/01/rdf-schema#label","Albert Einstein"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/2000/01/rdf-schema#seeAlso","http://dbpedia.org/resource/Einstein_family"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/2000/01/rdf-schema#seeAlso","http://dbpedia.org/resource/Einstein–Szilárd_letter"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/2000/01/rdf-schema#seeAlso","http://dbpedia.org/resource/Theory_of_relativity"
"http://dbpedia.org/resource/Albert_Einstein","http://xmlns.com/foaf/0.1/name","Albert Einstein"
